"TransactionNo","Date","AccountNo","TransactionType","Amount","SGD_Amount","Currency","index","d_balance"
3254,"13-Aug-2020",9,"Withdraw",-0.0436458750961018,-0.0436458750961018,"SGD",30,994.466149589922
3255,"13-Aug-2020",9,"Withdraw",-0.244453883947818,-0.244453883947818,"SGD",30,994.221695705974
3256,"13-Aug-2020",9,"Withdraw",-1.09909491954813,-1.09909491954813,"SGD",30,993.122600786426
3257,"13-Aug-2020",9,"Withdraw",-0.178832142348133,-0.178832142348133,"SGD",30,992.943768644078
6348,"13-Aug-2020",9,"Spend",-0.09,-0.02,"CNY",30,1011.48056584841
6349,"13-Aug-2020",9,"Spend",-3.54,-0.71,"CNY",30,1010.76693198021
6350,"13-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",30,1006.06567510181
6351,"13-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",30,1001.36441822341
6352,"13-Aug-2020",9,"Spend",-0.36,-0.07,"CNY",30,1001.29113386247
6353,"13-Aug-2020",9,"Spend",-0.2,-0.04,"CNY",30,1001.25098742961
6354,"13-Aug-2020",9,"Spend",-0.13,-0.18,"USD",30,1001.06782185342
6355,"13-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",30,996.366564975017
6356,"13-Aug-2020",9,"Spend",-0.02,0,"CNY",30,996.363270047609
6357,"13-Aug-2020",9,"Spend",-0.4,-0.56,"USD",30,995.798816045982
6358,"13-Aug-2020",9,"Spend",-0.59,-0.12,"CNY",30,995.679732825005
6359,"13-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",30,990.978475946602
6360,"13-Aug-2020",9,"Spend",-4.39,-0.89,"CNY",30,990.093457919057
6361,"13-Aug-2020",9,"Spend",-1.23,-1.72,"USD",30,988.375776386152
3258,"14-Aug-2020",9,"Withdraw",-12.1338140559872,-12.1338140559872,"SGD",31,980.80995458809
3259,"14-Aug-2020",9,"Withdraw",-0.226748748995319,-0.226748748995319,"SGD",31,980.583205839095
3260,"14-Aug-2020",9,"Withdraw",-2.91414900633819,-2.91414900633819,"SGD",31,977.669056832757
3261,"14-Aug-2020",9,"Withdraw",-0.456047365162161,-0.456047365162161,"SGD",31,977.213009467595
3262,"14-Aug-2020",9,"Withdraw",-0.207568057863844,-0.207568057863844,"SGD",31,977.005441409731
3263,"14-Aug-2020",9,"Withdraw",-0.322098252497915,-0.322098252497915,"SGD",31,976.683343157233
3264,"14-Aug-2020",9,"Withdraw",-14.8392436309907,-14.8392436309907,"SGD",31,961.844099526242
3265,"14-Aug-2020",9,"Withdraw",-0.208622470419874,-0.208622470419874,"SGD",31,961.635477055822
3266,"14-Aug-2020",9,"Withdraw",-2.0943234818298,-2.0943234818298,"SGD",31,959.541153573993
3267,"14-Aug-2020",9,"Withdraw",-0.314729179421706,-0.314729179421706,"SGD",31,959.226424394571
3268,"14-Aug-2020",9,"Withdraw",-0.0125680174551185,-0.0125680174551185,"SGD",31,959.213856377116
3269,"14-Aug-2020",9,"Withdraw",-0.0147447568818282,-0.0147447568818282,"SGD",31,959.199111620234
3270,"14-Aug-2020",9,"Withdraw",-2.01968562797975,-2.01968562797975,"SGD",31,957.179425992254
6362,"14-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",31,983.674519507749
6363,"14-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",31,978.973262629346
6364,"14-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",31,974.272005750943
6365,"14-Aug-2020",9,"Spend",-0.11,-0.16,"USD",31,974.116332895075
6366,"14-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",31,969.415076016672
6367,"14-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",31,964.713819138269
6368,"14-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",31,960.012562259866
6369,"14-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",31,955.311305381463
6370,"14-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",31,950.61004850306
3271,"17-Aug-2020",9,"Withdraw",-1.03274005068683,-1.03274005068683,"SGD",32,956.146685941567
3272,"17-Aug-2020",9,"Withdraw",-0.0671635662383763,-0.0671635662383763,"SGD",32,956.079522375329
3273,"17-Aug-2020",9,"Withdraw",-1.97249100628043,-1.97249100628043,"SGD",32,954.107031369049
3274,"17-Aug-2020",9,"Withdraw",-0.0167371405775224,-0.0167371405775224,"SGD",32,954.090294228471
3275,"17-Aug-2020",9,"Withdraw",-0.208636611477059,-0.208636611477059,"SGD",32,953.881657616994
3276,"17-Aug-2020",9,"Withdraw",-0.126445943074937,-0.126445943074937,"SGD",32,953.755211673919
3277,"17-Aug-2020",9,"Withdraw",-0.441081658389851,-0.441081658389851,"SGD",32,953.314130015529
3278,"17-Aug-2020",9,"Withdraw",-0.00869828646058131,-0.00869828646058131,"SGD",32,953.305431729069
3279,"17-Aug-2020",9,"Withdraw",-2.70769728219694,-2.70769728219694,"SGD",32,950.597734446872
3280,"17-Aug-2020",9,"Withdraw",-412.277663555041,-412.277663555041,"SGD",32,538.320070891831
3281,"17-Aug-2020",9,"Withdraw",-12.433984129866,-12.433984129866,"SGD",32,525.886086761965
6371,"17-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",32,945.908791624657
6372,"17-Aug-2020",9,"Spend",-0.68,-0.14,"CNY",32,945.772783755561
6373,"17-Aug-2020",9,"Spend",-0.42,-0.08,"CNY",32,945.688658332991
6374,"17-Aug-2020",9,"Spend",-14.19,-19.83,"USD",32,925.861613261903
3282,"18-Aug-2020",9,"Deposit",1884.07149794511,1884.07149794511,"SGD",33,2409.95758470708
3283,"18-Aug-2020",9,"Withdraw",-9.93339916594217,-9.93339916594217,"SGD",33,2400.02418554114
3284,"18-Aug-2020",9,"Withdraw",-0.146113686294735,-0.146113686294735,"SGD",33,2399.87807185484
3285,"18-Aug-2020",9,"Withdraw",-0.142501255747451,-0.142501255747451,"SGD",33,2399.7355705991
3286,"18-Aug-2020",9,"Withdraw",-0.904890456764687,-0.904890456764687,"SGD",33,2398.83068014233
3287,"18-Aug-2020",9,"Withdraw",-1.55583436428541,-1.55583436428541,"SGD",33,2397.27484577804
3288,"18-Aug-2020",9,"Withdraw",-2.91570903311227,-2.91570903311227,"SGD",33,2394.35913674493
3289,"18-Aug-2020",9,"Withdraw",-0.381880591109397,-0.381880591109397,"SGD",33,2393.97725615382
3290,"18-Aug-2020",9,"Withdraw",-0.0419247792184015,-0.0419247792184015,"SGD",33,2393.9353313746
3291,"18-Aug-2020",9,"Withdraw",-869.737145118422,-869.737145118422,"SGD",33,1524.19818625618
3292,"18-Aug-2020",9,"Withdraw",-0.814526816172871,-0.814526816172871,"SGD",33,1523.38365944001
3293,"18-Aug-2020",9,"Withdraw",-0.0186280248065493,-0.0186280248065493,"SGD",33,1523.3650314152
6375,"18-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",33,921.1603563835
6376,"18-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",33,916.459099505097
6377,"18-Aug-2020",9,"Spend",-0.27,-0.37,"USD",33,916.085144583044
6378,"18-Aug-2020",9,"Spend",-0.94,-0.19,"CNY",33,915.895879046981
6379,"18-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",33,911.194622168578
6380,"18-Aug-2020",9,"Spend",-0.71,-0.14,"CNY",33,911.050995048425
6381,"18-Aug-2020",9,"Spend",-0.04,-0.05,"USD",33,911.00000118023
6382,"18-Aug-2020",9,"Spend",-1.62,-2.25,"USD",33,908.746323289692
6383,"18-Aug-2020",9,"Spend",-5.75,-1.16,"CNY",33,907.587724589048
6384,"18-Aug-2020",9,"Spend",-0.18,-0.04,"CNY",33,907.551928999815
3294,"19-Aug-2020",9,"Withdraw",-0.080786584655937,-0.080786584655937,"SGD",34,1523.28424483055
3295,"19-Aug-2020",9,"Withdraw",-0.031224513482012,-0.031224513482012,"SGD",34,1523.25302031707
3296,"19-Aug-2020",9,"Withdraw",-0.0249755496239335,-0.0249755496239335,"SGD",34,1523.22804476744
3297,"19-Aug-2020",9,"Withdraw",-0.271935025742039,-0.271935025742039,"SGD",34,1522.9561097417
3298,"19-Aug-2020",9,"Withdraw",-0.0244366258281421,-0.0244366258281421,"SGD",34,1522.93167311587
3299,"19-Aug-2020",9,"Withdraw",-0.0255005511244317,-0.0255005511244317,"SGD",34,1522.90617256475
3300,"19-Aug-2020",9,"Withdraw",-8.66236945614027,-8.66236945614027,"SGD",34,1514.24380310861
3301,"19-Aug-2020",9,"Withdraw",-2.46188580356463,-2.46188580356463,"SGD",34,1511.78191730504
3302,"19-Aug-2020",9,"Withdraw",-0.208592979341906,-0.208592979341906,"SGD",34,1511.5733243257
3303,"19-Aug-2020",9,"Withdraw",-1.29169434213687,-1.29169434213687,"SGD",34,1510.28162998356
3304,"19-Aug-2020",9,"Withdraw",-1.81808697143281,-1.81808697143281,"SGD",34,1508.46354301213
3305,"19-Aug-2020",9,"Withdraw",-0.0373475099343923,-0.0373475099343923,"SGD",34,1508.4261955022
3306,"19-Aug-2020",9,"Withdraw",-0.0338322452866642,-0.0338322452866642,"SGD",34,1508.39236325691
3307,"19-Aug-2020",9,"Withdraw",-8.08507186026896,-8.08507186026896,"SGD",34,1500.30729139664
3308,"19-Aug-2020",9,"Withdraw",-0.531561215622634,-0.531561215622634,"SGD",34,1499.77573018102
3309,"19-Aug-2020",9,"Withdraw",-27.9234612287262,-27.9234612287262,"SGD",34,1471.85226895229
3310,"19-Aug-2020",9,"Withdraw",-0.498823777995633,-0.498823777995633,"SGD",34,1471.3534451743
3311,"19-Aug-2020",9,"Withdraw",-0.742891345386293,-0.742891345386293,"SGD",34,1470.61055382891
3312,"19-Aug-2020",9,"Withdraw",-14.1650398428536,-14.1650398428536,"SGD",34,1456.44551398606
3313,"19-Aug-2020",9,"Withdraw",-341.583012073715,-341.583012073715,"SGD",34,1114.86250191234
3314,"19-Aug-2020",9,"Withdraw",-0.00608512462784574,-0.00608512462784574,"SGD",34,1114.85641678771
3315,"19-Aug-2020",9,"Withdraw",-5.44605803536086,-5.44605803536086,"SGD",34,1109.41035875235
3316,"19-Aug-2020",9,"Withdraw",-0.158697765229878,-0.158697765229878,"SGD",34,1109.25166098712
6385,"19-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",34,902.850672121412
6386,"19-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",34,898.149415243009
6387,"19-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",34,893.448158364606
6388,"19-Aug-2020",9,"Spend",-1.08,-1.5,"USD",34,891.943765164664
6389,"19-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",34,887.242508286261
6390,"19-Aug-2020",9,"Spend",-0.87,-1.21,"USD",34,886.034229997198
3317,"20-Aug-2020",9,"Withdraw",-0.0688075432087987,-0.0688075432087987,"SGD",35,1109.18285344391
3318,"20-Aug-2020",9,"Withdraw",-4.87352382711829,-4.87352382711829,"SGD",35,1104.3093296168
3319,"20-Aug-2020",9,"Withdraw",-0.605607176878812,-0.605607176878812,"SGD",35,1103.70372243992
3320,"20-Aug-2020",9,"Withdraw",-0.874876338124163,-0.874876338124163,"SGD",35,1102.82884610179
3321,"20-Aug-2020",9,"Withdraw",-12.5022962076626,-12.5022962076626,"SGD",35,1090.32654989413
3322,"20-Aug-2020",9,"Withdraw",-0.116329010037298,-0.116329010037298,"SGD",35,1090.21022088409
3323,"20-Aug-2020",9,"Withdraw",-5.81494246080036,-5.81494246080036,"SGD",35,1084.39527842329
3324,"20-Aug-2020",9,"Withdraw",-0.0922225546313831,-0.0922225546313831,"SGD",35,1084.30305586866
3325,"20-Aug-2020",9,"Withdraw",-0.0384409895455275,-0.0384409895455275,"SGD",35,1084.26461487912
3326,"20-Aug-2020",9,"Withdraw",-2.7763078230617,-2.7763078230617,"SGD",35,1081.48830705605
3327,"20-Aug-2020",9,"Withdraw",-105.216213559323,-105.216213559323,"SGD",35,976.272093496731
3328,"20-Aug-2020",9,"Withdraw",-2.01984332794115,-2.01984332794115,"SGD",35,974.25225016879
3329,"20-Aug-2020",9,"Withdraw",-9.24209174658577,-9.24209174658577,"SGD",35,965.010158422204
3330,"20-Aug-2020",9,"Withdraw",-0.512430666195777,-0.512430666195777,"SGD",35,964.497727756008
3331,"20-Aug-2020",9,"Withdraw",-0.195344255428584,-0.195344255428584,"SGD",35,964.302383500579
6391,"20-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",35,881.332973118795
6392,"20-Aug-2020",9,"Spend",-3.8,-5.31,"USD",35,876.020668759912
6393,"20-Aug-2020",9,"Spend",-0.17,-0.03,"CNY",35,875.986021048968
6394,"20-Aug-2020",9,"Spend",-2.89,-4.03,"USD",35,871.953824949307
6395,"20-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",35,867.252568070904
6396,"20-Aug-2020",9,"Spend",-1.37,-0.28,"CNY",35,866.976142429935
3332,"21-Aug-2020",9,"Withdraw",-1.4533017107142,-1.4533017107142,"SGD",36,962.849081789865
3333,"21-Aug-2020",9,"Withdraw",-0.170013852508617,-0.170013852508617,"SGD",36,962.679067937357
3334,"21-Aug-2020",9,"Withdraw",-0.318265930060011,-0.318265930060011,"SGD",36,962.360802007297
3335,"21-Aug-2020",9,"Withdraw",-0.205088064107879,-0.205088064107879,"SGD",36,962.155713943189
3336,"21-Aug-2020",9,"Withdraw",-0.0661451547408821,-0.0661451547408821,"SGD",36,962.089568788448
3337,"21-Aug-2020",9,"Withdraw",-0.16397128764911,-0.16397128764911,"SGD",36,961.925597500799
3338,"21-Aug-2020",9,"Withdraw",-0.0157626825277397,-0.0157626825277397,"SGD",36,961.909834818271
3339,"21-Aug-2020",9,"Withdraw",-7.90173019530775,-7.90173019530775,"SGD",36,954.008104622963
3340,"21-Aug-2020",9,"Withdraw",-0.144908211373451,-0.144908211373451,"SGD",36,953.86319641159
3341,"21-Aug-2020",9,"Withdraw",-0.118679615589529,-0.118679615589529,"SGD",36,953.744516796
3342,"21-Aug-2020",9,"Withdraw",-70.4981194488576,-70.4981194488576,"SGD",36,883.246397347143
3343,"21-Aug-2020",9,"Withdraw",-134.828962717951,-134.828962717951,"SGD",36,748.417434629192
3344,"21-Aug-2020",9,"Withdraw",-5.73370818500556,-5.73370818500556,"SGD",36,742.683726444187
3345,"21-Aug-2020",9,"Withdraw",-0.0305198844489629,-0.0305198844489629,"SGD",36,742.653206559738
3346,"21-Aug-2020",9,"Withdraw",-0.78394092512701,-0.78394092512701,"SGD",36,741.869265634611
3347,"21-Aug-2020",9,"Withdraw",-9.8651393805008,-9.8651393805008,"SGD",36,732.00412625411
3348,"21-Aug-2020",9,"Withdraw",-2.05535079329177,-2.05535079329177,"SGD",36,729.948775460818
3349,"21-Aug-2020",9,"Withdraw",-0.967697744835908,-0.967697744835908,"SGD",36,728.981077715982
3350,"21-Aug-2020",9,"Withdraw",-135.732827939843,-135.732827939843,"SGD",36,593.24824977614
6397,"21-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",36,862.274885551532
6398,"21-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",36,857.573628673129
6399,"21-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",36,852.872371794726
6400,"21-Aug-2020",9,"Spend",-9.44,-1.9,"CNY",36,850.96845137338
3351,"24-Aug-2020",9,"Withdraw",-6.02202898090885,-6.02202898090885,"SGD",37,587.226220795231
3352,"24-Aug-2020",9,"Withdraw",-0.352202933484104,-0.352202933484104,"SGD",37,586.874017861747
3353,"24-Aug-2020",9,"Withdraw",-0.497860239784251,-0.497860239784251,"SGD",37,586.376157621962
3354,"24-Aug-2020",9,"Withdraw",-0.600670163737048,-0.600670163737048,"SGD",37,585.775487458225
3355,"24-Aug-2020",9,"Withdraw",-0.534763630223053,-0.534763630223053,"SGD",37,585.240723828002
3356,"24-Aug-2020",9,"Withdraw",-0.0172903724219807,-0.0172903724219807,"SGD",37,585.22343345558
3357,"24-Aug-2020",9,"Withdraw",-0.732677775440352,-0.732677775440352,"SGD",37,584.49075568014
3358,"24-Aug-2020",9,"Withdraw",-0.116722972068745,-0.116722972068745,"SGD",37,584.374032708071
3359,"24-Aug-2020",9,"Withdraw",-0.000346583190710608,-0.000346583190710608,"SGD",37,584.373686124881
3360,"24-Aug-2020",9,"Withdraw",-0.102067682864301,-0.102067682864301,"SGD",37,584.271618442016
3361,"24-Aug-2020",9,"Withdraw",-0.00243025298346597,-0.00243025298346597,"SGD",37,584.269188189033
3362,"24-Aug-2020",9,"Withdraw",-2.3768050079094,-2.3768050079094,"SGD",37,581.892383181123
3363,"24-Aug-2020",9,"Withdraw",-3.86760414730895,-3.86760414730895,"SGD",37,578.024779033814
3364,"24-Aug-2020",9,"Withdraw",-0.256337152118241,-0.256337152118241,"SGD",37,577.768441881696
3365,"24-Aug-2020",9,"Withdraw",-0.0978899991592272,-0.0978899991592272,"SGD",37,577.670551882537
3366,"24-Aug-2020",9,"Withdraw",-0.820679791126187,-0.820679791126187,"SGD",37,576.849872091411
3367,"24-Aug-2020",9,"Withdraw",-1.76778770080419,-1.76778770080419,"SGD",37,575.082084390607
3368,"24-Aug-2020",9,"Withdraw",-0.784586466974376,-0.784586466974376,"SGD",37,574.297497923632
3369,"24-Aug-2020",9,"Withdraw",-11.0377302682173,-11.0377302682173,"SGD",37,563.259767655415
3370,"24-Aug-2020",9,"Withdraw",-69.5361050879829,-69.5361050879829,"SGD",37,493.723662567432
3371,"24-Aug-2020",9,"Withdraw",-7.01219934567058,-7.01219934567058,"SGD",37,486.711463221762
3372,"24-Aug-2020",9,"Withdraw",-2.24558356539531,-2.24558356539531,"SGD",37,484.465879656366
6401,"24-Aug-2020",9,"Spend",-1.79,-2.51,"USD",37,848.46127815142
6402,"24-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",37,843.760021273017
6403,"24-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",37,839.058764394614
3373,"25-Aug-2020",9,"Withdraw",-11.6410896237441,-11.6410896237441,"SGD",38,472.824790032622
3374,"25-Aug-2020",9,"Withdraw",-29.5557624883374,-29.5557624883374,"SGD",38,443.269027544285
3375,"25-Aug-2020",9,"Withdraw",-11.9951485363528,-11.9951485363528,"SGD",38,431.273879007932
3376,"25-Aug-2020",9,"Withdraw",-1.19283310642771,-1.19283310642771,"SGD",38,430.081045901504
3377,"25-Aug-2020",9,"Withdraw",-0.812773123652902,-0.812773123652902,"SGD",38,429.268272777851
3378,"25-Aug-2020",9,"Withdraw",-0.0776818149829608,-0.0776818149829608,"SGD",38,429.190590962868
3379,"25-Aug-2020",9,"Withdraw",-3.81815526714717,-3.81815526714717,"SGD",38,425.372435695721
3380,"25-Aug-2020",9,"Withdraw",-149.189066670104,-149.189066670104,"SGD",38,276.183369025617
3381,"25-Aug-2020",9,"Withdraw",-0.884855033873778,-0.884855033873778,"SGD",38,275.298513991743
3382,"25-Aug-2020",9,"Withdraw",-0.252314381363321,-0.252314381363321,"SGD",38,275.04619961038
3383,"25-Aug-2020",9,"Withdraw",-1.20663865318029,-1.20663865318029,"SGD",38,273.839560957199
3384,"25-Aug-2020",9,"Withdraw",-13.1816383082611,-13.1816383082611,"SGD",38,260.657922648938
6404,"25-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",38,834.357507516211
6405,"25-Aug-2020",9,"Spend",-2.18,-0.44,"CNY",38,833.916668989912
6406,"25-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",38,829.215412111509
6407,"25-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",38,824.514155233106
6408,"25-Aug-2020",9,"Spend",-1.75,-0.35,"CNY",38,824.160480929134
6409,"25-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",38,819.459224050731
3385,"26-Aug-2020",9,"Withdraw",-0.110107160430788,-0.110107160430788,"SGD",39,260.547815488508
3386,"26-Aug-2020",9,"Withdraw",-0.229516483855653,-0.229516483855653,"SGD",39,260.318299004652
3387,"26-Aug-2020",9,"Withdraw",-6.20145874687217,-6.20145874687217,"SGD",39,254.11684025778
3388,"26-Aug-2020",9,"Withdraw",-3.69306599697062,-3.69306599697062,"SGD",39,250.423774260809
3389,"26-Aug-2020",9,"Withdraw",-1.00855511294382,-1.00855511294382,"SGD",39,249.415219147865
3390,"26-Aug-2020",9,"Withdraw",-1.77354088155678,-1.77354088155678,"SGD",39,247.641678266308
3391,"26-Aug-2020",9,"Withdraw",-0.00561346565476167,-0.00561346565476167,"SGD",39,247.636064800654
3392,"26-Aug-2020",9,"Withdraw",-0.0149933613416529,-0.0149933613416529,"SGD",39,247.621071439312
3393,"26-Aug-2020",9,"Withdraw",-5.93065859616187,-5.93065859616187,"SGD",39,241.69041284315
3394,"26-Aug-2020",9,"Withdraw",-1.2381622366595,-1.2381622366595,"SGD",39,240.452250606491
3395,"26-Aug-2020",9,"Withdraw",-1.2075945004549,-1.2075945004549,"SGD",39,239.244656106036
3396,"26-Aug-2020",9,"Withdraw",-0.989410582104161,-0.989410582104161,"SGD",39,238.255245523932
6410,"26-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",39,814.757967172328
6411,"26-Aug-2020",9,"Spend",-3.22,-0.65,"CNY",39,814.106582640318
6412,"26-Aug-2020",9,"Spend",-0.48,-0.67,"USD",39,813.440657316276
6413,"26-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",39,808.739400437873
6414,"26-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",39,804.03814355947
6415,"26-Aug-2020",9,"Spend",-16.05,-22.4,"USD",39,781.63638439716
6416,"26-Aug-2020",9,"Spend",-0.62,-0.13,"CNY",39,781.510672042306
6417,"26-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",39,776.809415163903
3397,"27-Aug-2020",9,"Withdraw",-3.09705809778372,-3.09705809778372,"SGD",40,235.158187426148
3398,"27-Aug-2020",9,"Withdraw",-0.449713105569977,-0.449713105569977,"SGD",40,234.708474320578
3399,"27-Aug-2020",9,"Withdraw",-8.23483784927013,-8.23483784927013,"SGD",40,226.473636471308
3400,"27-Aug-2020",9,"Withdraw",-0.67496040267177,-0.67496040267177,"SGD",40,225.798676068636
3401,"27-Aug-2020",9,"Withdraw",-78.8650464838868,-78.8650464838868,"SGD",40,146.933629584749
3402,"27-Aug-2020",9,"Withdraw",-0.33911174142859,-0.33911174142859,"SGD",40,146.594517843321
3403,"27-Aug-2020",9,"Withdraw",-0.0145652084974741,-0.0145652084974741,"SGD",40,146.579952634823
3404,"27-Aug-2020",9,"Withdraw",-0.00956720548243139,-0.00956720548243139,"SGD",40,146.570385429341
3405,"27-Aug-2020",9,"Withdraw",-0.0911097559895888,-0.0911097559895888,"SGD",40,146.479275673351
3406,"27-Aug-2020",9,"Withdraw",-3.30199078592283,-3.30199078592283,"SGD",40,143.177284887428
3407,"27-Aug-2020",9,"Withdraw",-0.244246704560779,-0.244246704560779,"SGD",40,142.933038182868
3408,"27-Aug-2020",9,"Withdraw",-5.70836564322336,-5.70836564322336,"SGD",40,137.224672539644
3409,"27-Aug-2020",9,"Withdraw",-1.73722508260812,-1.73722508260812,"SGD",40,135.487447457036
3410,"27-Aug-2020",9,"Withdraw",-0.106150960766525,-0.106150960766525,"SGD",40,135.38129649627
3411,"27-Aug-2020",9,"Withdraw",-0.102209805277777,-0.102209805277777,"SGD",40,135.279086690992
3412,"27-Aug-2020",9,"Withdraw",-0.238041624997668,-0.238041624997668,"SGD",40,135.041045065994
3413,"27-Aug-2020",9,"Withdraw",-0.803938467748288,-0.803938467748288,"SGD",40,134.237106598246
6418,"27-Aug-2020",9,"Spend",-15.61,-3.16,"CNY",40,773.646650274942
6419,"27-Aug-2020",9,"Spend",-0.11,-0.02,"CNY",40,773.6240714312
6420,"27-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",40,768.922814552797
6421,"27-Aug-2020",9,"Spend",-11.76,-2.38,"CNY",40,766.540177731534
6422,"27-Aug-2020",9,"Spend",-4.3,-0.87,"CNY",40,765.669318484315
6423,"27-Aug-2020",9,"Spend",-4.7,-4.7,"SGD",40,760.968061605912
6424,"27-Aug-2020",9,"Spend",-8.38,-1.7,"CNY",40,759.269942393281
3414,"28-Aug-2020",9,"Withdraw",-0.0679580974529827,-0.0679580974529827,"SGD",41,134.169148500793
3415,"28-Aug-2020",9,"Withdraw",-0.147876686569344,-0.147876686569344,"SGD",41,134.021271814224
3416,"28-Aug-2020",9,"Withdraw",-3.68872374152526,-3.68872374152526,"SGD",41,130.332548072698
3417,"28-Aug-2020",9,"Withdraw",-0.183254239228378,-0.183254239228378,"SGD",41,130.14929383347
3418,"28-Aug-2020",9,"Withdraw",-0.556402273411703,-0.556402273411703,"SGD",41,129.592891560058
3419,"28-Aug-2020",9,"Withdraw",-0.80228980746807,-0.80228980746807,"SGD",41,128.79060175259
3420,"28-Aug-2020",9,"Withdraw",-1.329686037111,-1.329686037111,"SGD",41,127.460915715479
3421,"28-Aug-2020",9,"Withdraw",-12.7774125183467,-12.7774125183467,"SGD",41,114.683503197132
3422,"28-Aug-2020",9,"Withdraw",-9.16782112841853,-9.16782112841853,"SGD",41,105.515682068714
3423,"28-Aug-2020",9,"Withdraw",-0.0415554189926698,-0.0415554189926698,"SGD",41,105.474126649721
3424,"28-Aug-2020",9,"Withdraw",-4.41364016741823,-4.41364016741823,"SGD",41,101.060486482303
3425,"28-Aug-2020",9,"Withdraw",-20.3452028503774,-20.3452028503774,"SGD",41,80.7152836319255
3426,"28-Aug-2020",9,"Withdraw",-63.5682433071311,-63.5682433071311,"SGD",41,17.1470403247945
3427,"28-Aug-2020",9,"Withdraw",-0.1763518938604,-0.1763518938604,"SGD",41,16.9706884309341
3428,"28-Aug-2020",9,"Withdraw",-11.8925278409539,-11.8925278409539,"SGD",41,5.07816058998016
6425,"28-Aug-2020",9,"Spend",-0.31,-0.06,"CNY",41,759.206341311282
6426,"28-Aug-2020",9,"Spend",-65.3,-90.86,"USD",41,668.349869151796
6427,"28-Aug-2020",9,"Spend",-0.13,-0.03,"CNY",41,668.32437481332
6428,"28-Aug-2020",9,"Spend",-0.89,-1.24,"USD",41,667.084227047494
6429,"28-Aug-2020",9,"Spend",-0.02,0,"CNY",41,667.080278553292
3429,"31-Aug-2020",9,"Withdraw",-2.80798285980259,-2.80798285980259,"SGD",42,2.27017773017757
3430,"31-Aug-2020",9,"Withdraw",-0.342535416734028,-0.342535416734028,"SGD",42,1.92764231344354
